Group	Words
9370	leomiinistria leoministria
9371	euenit deuenit
9372	bramptune bramptone
9373	electione electioni electionem eiectione
9374	mamesfelt mamesfeld
9375	inspectam inspecta
9376	ierosolim ierosolima ierosolime
9377	calupnia calumpnia calumnia
9378	eseleia estleia heseleia
9379	competentia competenti
9380	fluuio fluuios
9381	solidos solidas solidis
9382	saceio salceio
9383	plesigtuna plesigtun
9384	uicariam uicarium uicaria uacariam uicarias
9385	baldricum baldricus
9386	seruanda seruandam
9387	donant donante
9388	gunfridi hunfridi unfridi
9389	focorum locorum
9390	profuturum profuturam
9391	artioris artiori altioris
9392	hamptonam hamptoniam hamtonam hamptona
9393	brakkis brekkis
9394	hunsflet hunesflet
9395	fraterni fraterne fraterna
9396	dampnatione dampnationem
9397	bordesle bordesleg bordeslea bordeslee
9398	goldingham coldingham goldingaham goldingeham
9399	porstok pourstok porestok
9400	weregraua waregraua weregraue
9401	aincurt eincurt
9402	oblatum ablatum oblatam
9403	godric godrico godrici
9404	pecatum precatum peceatum
9405	eotenus eatenus
9406	curabant curebant
9407	estanes stanes
9408	turbenus turbernus
9409	uacantem uacantes uacantam uacante
9410	agendum augendum
9411	susceperit susceperat susceperint
9412	persoluet persoluent persoluat
9413	esturmi sturmi
9414	comendabilem comendabiles
9415	hucred huctred
9416	brokeherst broceherst
9417	forifacti forisfacti forifacta forefacti forfacti
9418	tunstal dunstal
9419	tabernaculi tabernacula
9420	bucunte bucuinte
9421	lenitatis leuitatis
9422	natiuum natiuus
9423	dersigham dersingham
9424	ledatur redatur leditur
9425	captura capture capturas
9426	fulcredi fulcredo
9427	construxerit construxerat
9428	wicingeh wilingeh
9429	leicestre leicestrie leicestr
9430	aduersam aduersa aduersum
9431	eclcsie eclesie
9432	premiserat promiserat
9433	adieci adiecit
9434	brihtlingeseie brihtlingseia
9435	cobaham cobeham cobham
9436	credentibus redentibus
9437	riceri ricerio
9438	ultimum ultimus ultimam
9439	otriforde otriford
9440	kinildewrda kinildewrde
9441	contulise contuliset
9442	ardere arderne
9443	malherbe malerbe
9444	euereus quereus
9445	agentem agentes agente
9446	pulonum pulorum fulonum
9447	engenulfi ingenulfi
9448	luciani luciano
9449	rilingham wilingham filingham gilingham
9450	ekeleshal eceleshal
9451	flesmangurestret flesmangerestret
9452	conuocate conuocato
9453	mamistri magistri
9454	confirmetur confirmatur conformetur
9455	matribus patribus
9456	atingeham atingham
9457	anuante anuente
9458	infidelitate infidelitatem
9459	comitibus comitimus
9460	wulingham wilingham wlingham
9461	biscopton biscoptona
9462	insulis insulas
9463	arnulfus ernulfus arnulpus ainulfus
9464	unitate unitatem
9465	munimine munimene
9466	emerat emerant
9467	prelibatam prelibata prelibatas
9468	telonio teloneo teolonio telonii
9469	extremitate extremitati
9470	denarios denariis denarius denario
9471	dubline dublinie
9472	sortouila sortoouila
9473	atione actione ratione datione
9474	acipiendos acipiendis
9475	difinitioni difinitione
9476	acepti aceptis
9477	sancitum sanctum sanctitum sancitam
9478	herleshowiam herleshowia
9479	ciuelai cauelai
9480	bartolomeum bertolomeum bartolomeus bartolmeum
9481	angero angerio ansgero
9482	abendoniam abendonam abendonia
9483	futuro futuros
9484	inuidi inuidie
9485	albirici alberici alirici albrici
9486	dunelmiensis dunelmensis
9487	warentandum waretandum
9488	deserto deserta
9489	equites equitas
9490	decisam decisa decimam
9491	erlingham elingham erlingeham erpingham eslingham
9492	prefuerit prebuerit
9493	muletura multura
9494	rederetur lederetur rederentur
9495	auibus auribus nauibus
9496	wirkelei wirkeleia
9497	prediximus prefiximus
9498	ripariam riparia
9499	dufwude dufwuda
9500	ceruisa ceruisia
9501	enisandi enisani
9502	aliquos aliquas aliquis aliquod aliquo aliquot
9503	nuntio nuntios
9504	mabilia mabilie mabiliam
9505	refutari refutaui
9506	linconie lincolie lincolnie
9507	debentur debuntur debetur
9508	etelberti etelberto
9509	normantona normanton
9510	aggetorp agetorp baggetorp uggetorp
9511	reconstructione constructione
9512	districtione districtioni districtionem
9513	donationum donationem
9514	parasceues parasceue
9515	garnerio garnero warnerio guarnerio garnerii garneri
9516	respecta respectu
9517	ricemont ricemunt
9518	bireneto uireneto
9519	ansketil ansketilo ansketili anketil
9520	coneriis corneriis
9521	eorundem earundem eorumdem
9522	comitisam comitisa
9523	elnestou alnestou
9524	pecatore pecator pecatori
9525	ostiarii ostiario
9526	consueuerunt consueuerant consueuerint
9527	herlicon herlicun
9528	wilielmum wilielmus wilelmum
9529	primatis primati primates
9530	arcideaconus arcidiaconus
9531	guilermo guilelmo guilermi
9532	expense expensa
9533	smetetuna smitetuna
9534	marescali marescalo marescalci mariscali marscali marescal
9535	forinsecus forinsecum forinsecis
9536	cirencestr cirecestr cirencest
9537	interposui interposuit
9538	bermundeseiam bermundeseia beremundeseiam
9539	logeuile logeuil
9540	profesionis profesiones
9541	cantuariencis cantuariensis cantuariensius
9542	sudsexia sudsexa
9543	mercatum marcatum mercatu
9544	sotindona sotendona sotindon
9545	walteofi walteof
9546	lanecastro lancastro
9547	lileshule lileshul
9548	palefridus palefridum
9549	perpetuitatem perpetuitate
9550	giroldus giraldus geroldus
9551	milesimi milesimo
9552	clerkenwele clerkenwel
9553	askitili asketili anskitili
9554	muncanesi muntcanesi moncanesi
9555	hinetuna winetuna
9556	bertran bertrano bertram
9557	amfridi anfridi umfridi amfrido
9558	parentum warentum patrentum parentem
9559	torceseia torceseiam
9560	abiton abinton
9561	afirmationem afirmatione
9562	canados candos
9563	fundato fundate fundator fundata
9564	inueniant inuenient inueniat
9565	obtulimus optulimus
9566	uauasur uauasor uauasour
9567	britono britoni britone briton
9568	comuna comunia comunam
9569	marino martino
9570	wluiua wluiuam
9571	propensius propentius
9572	langefelde langefeld
9573	promptos prompto
9574	concesio concesi concesis concesit conceso
9575	siluestris siluestri
9576	lambet lambert
9577	brienus brianus brienum
9578	akarias acarias
9579	wildena wildona waldena wildene
9580	wilingeam wilingham
9581	homicidii homicidio
9582	loncastra lancastra
9583	gwidonis widonis guidonis
9584	trenham renham trentam tenham
9585	articulum articulus
9586	tesaurarium tesaurariam tesaurarius
9587	rieualem rieuale
9588	parsonam personam parsona
9589	restaurationem restauratione instaurationem
9590	mutetur mitetur utetur
9591	wartra wartria
9592	gauterus galterus gauterius
9593	temantale temanetale
9594	anatematizati anatematizatus
9595	sustentase sustentare
9596	eboracshire eboracshira
9597	presbiter prisbiter presbiteri presbitero
9598	wenlocke wenloke
9599	ospitandum hospitandum
9600	licesfeldensibus licesfeldensis
9601	stretona stratona stretuna
9602	cognitum cognatum
9603	pateshela pateshel pateshila pateshele pateshula cateshela
9604	brisewurt brisewrt
9605	budicum iudicum
9606	plimtone plimtona plimton
9607	riuagiis riuariis
9608	cxciiii mcxciiii cxcuiii cxciii
9609	colecestream colecestriam
9610	bicingham wicingham
9611	fornesio furnesio fornesii
9612	signate signare signata asignate
9613	rodenhal redenhal
9614	respondebunt responderunt
9615	regresum egresum
9616	uicinorem uicinorum
9617	huntintona hundintona puntintona
9618	subscriptis subscriptas subscripti subscriptos
9619	lidentune lidentun
9620	micelid micelis miceli
9621	turold turoldo turoldi
9622	saresbur saresbir saresber
9623	clintune clintone
9624	acastram acastra castram
9625	cisestr cicestr
9626	habebantur habeantur habebatur
9627	temporis tempori
9628	conueniunt conuenient
9629	reditos reditus
9630	croilande croilandie croiland
9631	sentiret sentirent
9632	prohibeo prohibio
9633	heimonis haimonis
9634	broclousbi broclausbi
9635	eamque meamque
9636	gulelmo guilelmo
9637	hinham hineham
9638	ranauila manauila raneuila
9639	rectorum rectorem
9640	discretionis discretioni
9641	domorum donorum
9642	celebranda celebrandam
9643	belbeco belbec
9644	normaniuila normanuila
9645	anesti hanesti
9646	querimonie querimonia
9647	tractentur tractetur
9648	insigneret insigniret
9649	compelet compelit compelat compelent
9650	persoluendi persoluendo persoluendis persoluende persoluenda
9651	bleberie bleberia
9652	amicia amiciam
9653	rediderunt rediderint
9654	freheluila freheluil
9655	recipiet recipiat recipient recipit
9656	galeranus waleranus gualeranus
9657	houetone houetune houctone houeton
9658	salcei salceio
9659	pascuagium pasuagium
9660	stanesteda stanestede
9661	infirmariam infirmaria
9662	uendicabitur uindicabitur
9663	retinuise retinuisem
9664	sitintuna sitlintuna
9665	familiarium familiarum familiarius
9666	alimania alemania almania
9667	hereberto herebert hereberti herberto gereberto
9668	binham bienham
9669	harsculfo harsculpo
9670	uentilate uentilata
9671	ministrant ministrante ministrent
9672	mesendenie mesendene
9673	bifeld biafeld
9674	fiscanense fiscanensi fiscanensem
9675	placidis placitis
9676	aplicare aplicaret
9677	continuatur contineatur
9678	conceptum conceptam
9679	aqueductus aqueductum
9680	murilinc murlinc
9681	comento comendo
9682	estgata estgate estegata
9683	sitlintun sitlintuna
9684	eborasc eborac
9685	inpendunt intendunt
9686	iudicamus iudicatus
9687	wigresestrasia wigresestrasira
9688	incuret incurat
9689	palefrido palefridi
9690	catedram catedra
9691	conducte conductu
9692	patushul pateshul patishul patushil
9693	molandino molendino
9694	submisam sumisam
9695	londini londinii
9696	clauerdone clauerdona
9697	brumfeld bromfeld
9698	deforciant deforciat deforciante diforciant
9699	animaduersionis animaduersione
9700	moretum moretur
9701	pascua pascuas
9702	fuhurnesio furhurnesio
9703	inueniri inuenire
9704	ueritatis ueritati
9705	diminuerit diminuerint
9706	defectum delectum defectus efectum defectu
9707	iohani iohanis
9708	hendendona hedendona
9709	sempingham sempringham semplingham senpingham empingham
9710	cirencestriam cirencestria
9711	areines reines
9712	deuisis diuisis
9713	audientiam audienciam audientia
9714	harlewinum harlewinus hardewinum
9715	mclxxu mclxxui mclxxxu mclxxuu
9716	bradenace bradenac
9717	acomodauit acomodaui
9718	promouit promoui
9719	riuaria uiuaria riparia riueria
9720	fornone fornoni fordone
9721	uestitum uestitu uestitus uestium
9722	impendebat impenderat
9723	hardinton hadinton
9724	lincon lincoln
9725	baliui bailiui baliuis
9726	adesent aderent
9727	obediencia obedientia obediencie obedienciam
9728	positos posito positus positis
9729	amonitione admonitione amonitionem
9730	molestum molestus
9731	bertun bertuna bertune
9732	inestimabilis inestimabilia
9733	celerario celerarii celarario
9734	stiuentuna stiuetuna stiuentona
9735	remigii remigio
9736	coronatio coronati
9737	resignaret resignare resignaset
9738	derherst derhurst
9739	rediuiuam rediuiuum rediuiua
9740	herpeford hereford
9741	piratis pratis
9742	legauerit negauerit
9743	augeri ausgeri maugeri
9744	quibuscumque quibuscunque
9745	rationabiles rationabile rationabilis rationabilem
9746	humfridi umfridi hunfridi humfredi humfrido
9747	perhibeo perhibet
9748	orientem oriente
9749	adulfo radulfo padulfo
9750	sutstoke sutstokel
9751	poselingeworte poselingwrte poselingewrt
9752	langedene langedone
9753	ioscilino ioscelino
9754	implendas implendos
9755	fledebiri fladebiri
9756	milnehale mildehale
9757	berkingie bercingie berkinge
9758	roluestun ruluestun rolueston
9759	iniuriuam iniuriam
9760	danecastriam donecastriam
9761	oueltune oueltun
9762	normaniam normania
9763	iustificet iustificent
9764	libatus ligatus
9765	barneuile burneuile barneuil
9766	retium pretium
9767	westburie westburi westburia
9768	eligendos eligendo eligendas
9769	reuocatus euocatus reuocamus
9770	perquirit perquiri
9771	excambiauit escambiauit
9772	sapelford stapelford
9773	hotuna hortuna hoctuna hogtuna
9774	prisbitero prisbiter presbitero
9775	inpresentiarum presentiarum
9776	lingeur lingeura
9777	auctenticis auctentici autenticis auctenticia auctenticas
9778	inmunem imunem
9779	haneberga haneberg haneberge
9780	transierat transferat
9781	consolatione consolationem
9782	extiterunt extiterant extiterint
9783	lxuiii clxuiii
9784	benigno benigne
9785	horseford horeford
9786	hugone hugonem
9787	rusticis rusticos rustici
9788	hernesio hernisio
9789	fecisent feciset
9790	lekeburna lekeburne lekeburn
9791	usibus uisibus
9792	atselmus anselmus
9793	fridesuide frideswide
9794	demonstrata demonstrat
9795	reuerentiam reuerenciam reuerentia
9796	designatur designatus designatum
9797	uocetur uocatur
9798	rahero raherio
9799	fracturam facturam
9800	susceperam susceperat
9801	cantebrugiam cantebrugia cantebrigiam
9802	rameiam ramesiam
9803	elimosinam elemosinam elmosinam elimosina
9804	uocabantur uocabatur
9805	cnapetot capetot
9806	graindorge grandorge
9807	nonintona donintona
9808	potestatis potestati potestates
9809	louentonam louentona
9810	transgresus transgresum
9811	hakintone pakintone
9812	somonita comonita sumonita
9813	bartolomew bartolomeo bartolomei
9814	sulimare sublimare
9815	wodestohc wodestoc
9816	wincelcumbensis wincecumbensis
9817	aduersarium aduersarius
9818	atemptent atemptet
9819	radingate radingat
9820	mencecurt mencecourt
9821	gerebam gerebat
9822	indignos indignus
9823	aluertonam aluertona
9824	ufenton uferton fenton
9825	escotus scotus
9826	ipsamque ipsaque ipsasque ipsumque
9827	redimendam redimendum
9828	marleberg merleberg
9829	saisari saisiri
9830	martirum martirem martinum
9831	tempestati tempestate tempestatis
9832	inpedire impedire
9833	puisato pulsato
9834	aditis auditis
9835	excoluerat excoluerit
9836	transfretatione transfretationem
9837	eadwardestun eadwardestuna eadwardestune
9838	obtineam obtineat
9839	seruata seruatas
9840	harlewin harlewini
9841	salisbiriensis salesboriensis sarisbiriensi salesberiensis salesbiriensis salisberiensis sirisbiriensis sarisberiensis sarisburiensis saresbiriensis salisburiensi
9842	trinintatis trinitatis
9843	pacauerit uacauerit
9844	bidarum hidarum
9845	fulberti fulberto
9846	tiliam tailiam
9847	audienda audiendam audiendo
9848	girberti gilberti gerberti
9849	lawrentio laurentio
9850	saluatore saluatori
9851	fosarum fosatum
9852	hauendona habendona
9853	necligencia necligenciam
9854	warwicscira warwicsira warewicscira
9855	bercelaio bercelai
9856	radulpbo radulpo
9857	oliuerum oliuerus oliuerium
9858	saulfus raulfus
9859	hedeleia heseleia
9860	ofensionis ofensiones
9861	posteriorum posterorum
9862	castelano castelani
9863	iniurie iniuria
9864	leuxoniensi luxoniensi
9865	cognoscant cognoscat
9866	rualdus roaldus
9867	alebat ualebat
9868	berengero berenger
9869	hierosolime ierosolime
9870	hermerus hermerum
9871	propinquiores propinquiorem propinquiore
9872	camarario camerario
9873	buseio busceio busleio
9874	inuestiti inuestiri inuestiui
9875	alienationem alienationes
9876	cobinton cokinton cosinton codinton
9877	pentione pensione
9878	mentes ementes
9879	sententie sentencie sententia
9880	adelelmi adelelmo
9881	bercscire bercescire
9882	langeleta langeleia langelega
9883	gritbrige gritbrice
9884	asignatis asignati asignatas asignatio
9885	esestona esetona
9886	raherius raherus
9887	subiectum subiectus
9888	monteficet montficet
9889	solempnitatibus solempnitatis
9890	reliquie reliqui relique reliquis
9891	wlelmo wilelmo
9892	pinconio pinconis
9893	gutlaco gutlaci
9894	bruerio brueria
9895	ambiguo ambigo ambigua
9896	daieuila aieuila daiuila
9897	retributori retributore
9898	cepisti cepistis
9899	clamancia clamantia
9900	seruitutem seruitute
9901	caritatiue karitatiue
9902	recongnitio recognitio
9903	operationes operationem operatione
9904	bauceruila basceruila
9905	disponit disponet disponat
9906	mclxxxxiiii mclxxxiiii
9907	anatemate anatemati
9908	nihilominus nicilominus
9909	dapifer daipifer dapiferi dapifero
9910	eramus geramus
9911	euangelio euangelia euangelii
9912	perueniant peruenient perueniat
9913	tankerwil tankeruil
9914	esenden mesenden esendon
9915	carectas caretas
9916	heldebrandi heldeberandi
9917	indigentie indigentia
9918	cecestrensi lecestrensi cicestrensi
9919	exhibebatur exhibebitur
